Gender,Married,Dependents,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Term,Credit_History,Area
Male,Yes,1,Graduate,No,445600,402900,8000000,360,0,Urban
Male,Yes,0,Not Graduate,No,175000,81800,26000000,360,1,Urban
Male,No,0,Graduate,No,117300,425600,9300000,360,0,Semiurban
Male,Yes,0,Graduate,No,307400,0,12500000,360,1,Semiurban
Male,No,1,Graduate,No,377200,428800,12500000,360,,Rural
Male,No,1,Graduate,No,463500,0,11000000,360,1,Urban
Female,Yes,2,Graduate,No,750000,91000,5500000,360,1,Rural
Female,Yes,0,Graduate,No,286000,240000,10000000,360,0,Rural
Male,No,1,Graduate,No,200000,0,10500000,360,,Semiurban
Male,Yes,3+,Graduate,No,266700,228600,13900000,480,1,Semiurban
Male,Yes,1,Graduate,No,500000,0,10800000,120,1,Rural
Male,Yes,3+,Not Graduate,No,433300,0,15000000,360,1,Rural
,Yes,1,Graduate,Yes,308300,25000,11500000,360,1,Urban
Male,Yes,0,Not Graduate,No,590000,18700,12500000,360,,Semiurban
Male,No,0,Graduate,No,379100,0,18500000,360,0,Rural
Female,No,3+,Graduate,No,476600,0,9000000,360,0,Urban
Male,No,0,Not Graduate,Yes,306600,266600,20000000,360,0,Urban
Male,Yes,0,Graduate,No,701600,180000,18500000,360,0,Semiurban
,Yes,2,Not Graduate,Yes,307600,0,17700000,360,1,Semiurban
Male,Yes,0,Graduate,No,226700,0,21400000,360,1,Rural
Female,Yes,2,Not Graduate,Yes,228300,1450700,10900000,360,0,Semiurban
Male,No,3+,Not Graduate,No,522500,216800,13300000,360,1,Rural
Male,Yes,2,Not Graduate,Yes,340000,292500,18500000,360,1,Urban
Male,Yes,3+,Graduate,No,630000,0,12500000,360,1,Urban
Female,No,2,Graduate,No,472000,176200,13100000,,0,Urban
Male,Yes,0,Graduate,,339100,0,9800000,360,1,Semiurban
Male,No,1,Not Graduate,No,236000,115200,13800000,360,1,Urban
Male,Yes,0,Graduate,No,421300,130000,0,360,1,Rural
Female,Yes,2,Graduate,No,416600,0,8000000,360,1,Semiurban
Female,No,1,Not Graduate,Yes,250000,177500,26000000,360,1,Urban
Male,No,0,Not Graduate,No,538400,294500,18100000,,1,Semiurban
Male,No,0,Graduate,Yes,344500,0,10000000,360,1,Semiurban
Male,Yes,0,Graduate,No,522500,0,11300000,360,1,Urban
Male,Yes,0,Not Graduate,No,1884000,0,18800000,360,0,Urban
Female,Yes,1,Not Graduate,,496000,0,5700000,360,1,Rural
Female,No,0,Graduate,No,0,0,28000000,360,1,Rural
Female,Yes,1,Graduate,No,262300,0,19900000,360,1,Semiurban
Male,Yes,2,Not Graduate,No,449000,0,11400000,360,0,Rural
Female,Yes,1,Graduate,No,226700,0,12500000,360,1,Semiurban
Male,Yes,1,Graduate,No,215700,0,11800000,360,1,Semiurban
Male,Yes,0,Graduate,,216600,500000,10500000,360,,Rural
Male,Yes,1,Graduate,Yes,375400,0,18700000,300,1,Rural
Male,Yes,3+,Not Graduate,No,380800,250000,9500000,360,1,Semiurban
Male,Yes,1,Graduate,No,333300,0,0,360,1,Urban
Male,No,0,Graduate,No,2916700,342200,12800000,360,1,Rural
Male,Yes,1,Graduate,No,1600000,0,25700000,60,0,Semiurban
Male,Yes,3+,Graduate,No,216600,1398300,9800000,360,,Semiurban
Male,Yes,2,Graduate,,274000,0,14300000,360,1,Urban
Female,No,0,Graduate,No,341800,216700,18700000,360,1,Urban
Male,Yes,,Graduate,No,383300,0,15300000,360,1,Semiurban
Female,Yes,3+,Not Graduate,,250000,213900,18500000,360,,Rural
Female,Yes,1,Not Graduate,No,408300,0,18000000,360,1,Urban
Male,No,1,Graduate,No,315000,0,13300000,180,1,Urban
Male,Yes,0,Not Graduate,No,292500,0,7000000,360,,Urban
Female,Yes,0,Graduate,Yes,400900,135000,28000000,360,1,Rural
Male,Yes,,Graduate,No,650000,128700,11000000,360,0,Rural
Male,No,0,Not Graduate,No,376700,0,12100000,360,1,Rural
Male,Yes,,Graduate,No,236600,0,41200000,360,1,Urban
Male,Yes,3+,Graduate,No,366600,0,7200000,360,1,Semiurban
Male,No,0,Graduate,No,273300,0,18700000,360,,Urban
Male,No,0,Graduate,No,241200,314800,8000000,360,1,Rural
Male,No,0,Graduate,No,286800,0,9900000,360,1,Rural
Male,No,0,Graduate,No,433300,0,12200000,360,0,Urban
Male,No,,Graduate,No,216600,0,13400000,360,1,Semiurban
Male,Yes,0,Graduate,No,2916700,0,17100000,360,0,Rural
Male,No,2,Graduate,No,364300,218300,13700000,360,1,Rural
Male,Yes,,Graduate,No,440200,156000,13000000,360,1,Semiurban
Male,No,0,Graduate,No,188800,425500,6100000,360,,Rural
Male,Yes,2,Graduate,No,383500,339600,7400000,240,1,Rural
Male,No,2,Not Graduate,No,616600,0,12500000,360,1,Semiurban
Male,No,3+,Graduate,No,582300,147500,8000000,360,1,Urban
Male,Yes,2,Graduate,,298200,0,8500000,360,,Urban
,No,2,Graduate,No,650000,0,10800000,360,1,Semiurban
Male,No,0,Graduate,Yes,390000,279200,12400000,350,1,Semiurban
Male,Yes,0,Graduate,,378600,0,17600000,360,1,Semiurban
Male,No,,Graduate,No,408300,0,11500000,180,1,Urban
Female,Yes,1,Graduate,No,206600,0,12500000,360,1,Semiurban
Male,No,2,Graduate,Yes,425800,87900,12500000,360,,Urban
Male,Yes,0,Graduate,No,262300,0,18100000,360,1,Rural
Male,Yes,1,Not Graduate,No,375400,0,8000000,360,1,Rural
Female,Yes,0,Graduate,No,538400,75000,13500000,360,1,Urban
Male,Yes,0,Graduate,No,324200,1500000,10200000,360,1,Urban
Female,No,3+,Graduate,No,306600,241600,0,360,1,Urban
,No,,Graduate,No,1351800,0,12000000,360,1,Rural
Female,No,0,Graduate,Yes,1351800,0,30000000,360,1,Urban
Male,Yes,0,Graduate,No,315000,298800,10000000,360,0,Urban
Female,No,0,Graduate,No,518400,0,14000000,360,1,Urban
Male,Yes,0,Graduate,No,333300,0,10000000,360,1,Urban
Male,No,0,Graduate,No,408300,0,30000000,360,0,Urban
Male,Yes,1,Graduate,No,307600,0,12500000,360,0,Rural
,Yes,0,Graduate,No,760000,0,8000000,360,1,Rural
Male,Yes,3+,Not Graduate,,203800,0,11000000,360,1,Urban
Male,Yes,3+,Graduate,,380800,353900,12000000,360,,Urban
Female,Yes,1,Graduate,No,262300,330800,15200000,360,1,Rural
Female,No,0,Graduate,No,301500,0,12500000,360,1,Urban
Male,Yes,2,Graduate,No,750000,0,13500000,360,,Rural
Female,Yes,1,Graduate,No,448300,256500,8000000,360,1,Urban
Female,No,0,Graduate,Yes,750000,299900,10200000,360,1,Semiurban
Female,Yes,3+,Graduate,No,300700,405300,8400000,84,,Rural
Female,Yes,0,Graduate,Yes,176200,0,14300000,36,1,Rural
Female,No,0,Graduate,No,787400,128700,11000000,300,1,Semiurban
Female,No,0,Graduate,Yes,433400,0,15100000,360,1,Semiurban
Female,Yes,3+,Graduate,No,222600,0,10400000,360,1,Urban
Male,Yes,2,Graduate,No,318900,0,12500000,360,1,Rural
Male,No,2,Not Graduate,Yes,372900,402700,18700000,360,1,Semiurban
Female,No,0,Graduate,No,344500,0,12200000,180,1,Semiurban
Male,No,0,Graduate,Yes,379100,0,10200000,360,1,Rural
Male,Yes,3+,Graduate,No,408300,0,13800000,360,0,Urban
Male,No,2,Graduate,No,333300,0,7600000,360,1,Rural
Female,Yes,1,Graduate,No,279200,0,20900000,360,1,Rural
Female,No,2,Not Graduate,No,343600,0,9400000,360,1,Semiurban
Male,Yes,0,Graduate,No,114100,0,13000000,360,1,Urban
Male,No,2,Not Graduate,No,386300,0,14500000,360,1,Urban
Female,Yes,3+,Not Graduate,No,522500,213900,13900000,360,0,Rural
,Yes,1,Graduate,No,2479700,0,8800000,360,1,Urban
Male,Yes,0,Not Graduate,No,566700,0,12200000,,1,Urban
,Yes,1,Not Graduate,No,397200,391700,15000000,360,,Urban
Male,No,0,Graduate,No,491200,0,10000000,360,1,Rural
Male,No,0,Graduate,No,433300,0,18100000,360,1,Semiurban
Male,Yes,0,Graduate,No,400000,0,16300000,360,0,Semiurban
Female,Yes,0,Not Graduate,No,275000,0,4000000,360,1,Rural
,Yes,0,Graduate,No,250000,261900,10900000,360,1,Semiurban
Female,Yes,3+,Graduate,No,1351800,412300,12300000,360,1,Semiurban
Male,No,0,Not Graduate,Yes,553000,0,13500000,360,1,Urban
Male,No,2,Graduate,No,433300,0,13500000,300,1,Rural
Male,No,0,Graduate,No,1089000,151600,8400000,360,1,Rural
Male,Yes,0,Graduate,No,460900,155000,13900000,360,1,Urban
Male,Yes,0,Graduate,No,433300,358300,18500000,360,1,Urban
Male,No,0,Graduate,No,500000,0,25400000,360,1,Semiurban
Female,Yes,2,Graduate,No,357900,0,10800000,480,1,Semiurban
Male,No,0,Not Graduate,No,261300,0,15000000,360,1,Semiurban
Male,Yes,0,Graduate,No,1531200,213900,11600000,360,1,Urban
Female,No,3+,Not Graduate,No,313200,112000,8000000,360,1,Rural
Female,No,3+,Graduate,No,458300,216600,10700000,360,,Semiurban
Male,Yes,2,Graduate,No,875000,0,11000000,360,,Urban
Male,Yes,0,Graduate,No,424600,0,13500000,360,1,Urban
Male,Yes,2,Graduate,No,844900,402700,10400000,360,0,Semiurban
Male,Yes,3+,Graduate,No,362000,118400,12500000,360,1,Rural
Male,No,0,Graduate,No,390900,0,12400000,360,0,Rural
Male,Yes,,Graduate,,474200,0,9000000,360,1,Semiurban
Male,Yes,0,Graduate,No,254000,521100,30000000,180,0,Urban
Male,No,3+,Graduate,No,2479700,0,15300000,360,1,Urban
Male,Yes,0,Not Graduate,No,351000,150000,14900000,300,1,Semiurban
Male,No,,Graduate,No,463500,216600,11000000,360,1,Semiurban
,No,2,Graduate,No,227400,0,12300000,6,1,Rural
Male,Yes,2,Graduate,No,266700,0,39000000,360,0,Semiurban
Male,Yes,2,Graduate,No,750000,1166600,12500000,300,1,Rural
Male,No,1,Graduate,No,326800,176800,8000000,360,1,Semiurban
Male,Yes,1,Graduate,No,449000,0,18500000,360,1,Rural
Male,No,0,Graduate,No,366600,0,11000000,360,1,Semiurban
Male,Yes,2,Graduate,Yes,226200,0,15000000,360,1,Semiurban
Male,Yes,0,Graduate,,408300,500000,14700000,360,1,Urban
Male,Yes,1,Not Graduate,No,274700,0,15500000,360,1,Semiurban
Male,No,0,Not Graduate,No,550900,0,16000000,360,1,Urban
Male,Yes,0,Graduate,No,436300,0,10800000,360,1,Urban
Female,Yes,0,Graduate,No,210100,0,10000000,360,1,Urban
Male,Yes,2,Graduate,No,235600,0,10200000,360,1,Semiurban
Male,Yes,2,Graduate,No,374700,279200,29000000,360,1,Urban
,Yes,2,Graduate,No,3200000,0,12000000,180,1,Urban
Male,No,0,Graduate,No,324200,0,15000000,360,1,Rural
Male,No,1,Not Graduate,Yes,7252900,273000,15900000,360,1,Rural
Male,Yes,1,Graduate,No,379100,290000,18700000,12,1,Urban
Female,Yes,1,Graduate,No,408300,247400,14300000,360,1,Urban
Male,No,0,Not Graduate,No,1491100,0,6500000,360,1,Rural
Female,Yes,3+,Graduate,Yes,460900,0,15000000,360,1,Urban
Male,Yes,0,Graduate,No,2916700,260000,12500000,360,1,Rural
Female,Yes,1,Graduate,No,466700,0,9800000,360,,Urban
Male,No,0,Graduate,,253900,0,11000000,360,1,Semiurban
Female,Yes,1,Graduate,No,470000,250000,17600000,300,1,Urban
Male,Yes,0,Graduate,Yes,1600000,0,15900000,360,1,Urban
Female,No,2,Graduate,No,500000,0,11000000,360,1,Urban
Male,No,0,Not Graduate,No,378600,0,12500000,360,1,Rural
Female,No,0,Graduate,No,350000,343500,13400000,84,1,Semiurban
Male,Yes,0,Graduate,No,275000,0,10800000,180,1,Urban
Female,No,0,Graduate,,500000,0,23400000,360,0,Urban
Male,Yes,0,Graduate,No,1000000,70000,10700000,360,1,Rural
Male,Yes,0,Graduate,No,395800,0,11000000,360,0,Rural
Male,No,0,Graduate,No,296400,0,11000000,360,1,Semiurban
Female,No,0,Graduate,No,550900,70000,18500000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,1351800,91000,8800000,360,1,Urban
,Yes,3+,Graduate,No,179200,0,8000000,360,0,Semiurban
Male,Yes,2,Graduate,No,1491100,0,13800000,360,1,Rural
Female,No,2,Graduate,No,472000,0,10800000,360,1,Urban
Female,Yes,3+,Graduate,Yes,475000,0,6100000,360,0,Semiurban
Male,Yes,1,Not Graduate,No,266700,0,8100000,360,0,Semiurban
Male,Yes,0,Graduate,No,241500,0,10800000,360,1,Rural
Male,Yes,0,Graduate,No,201400,177500,7000000,360,0,Urban
Female,Yes,0,Graduate,No,590000,0,13900000,360,1,Rural
Male,Yes,3+,Graduate,No,350000,0,15000000,360,0,Urban
Female,Yes,0,Not Graduate,No,616600,0,13000000,360,1,Urban
Male,No,1,Graduate,No,197200,121300,12000000,360,1,Urban
Female,No,0,Graduate,No,374700,0,14100000,360,1,Semiurban
Male,Yes,0,Graduate,No,372900,353900,11000000,360,1,Semiurban
Male,Yes,1,Graduate,No,635600,0,14100000,480,1,Urban
Male,No,0,Not Graduate,No,1531200,70000,13200000,,,Rural
Male,Yes,1,Not Graduate,Yes,383500,102500,9000000,360,1,Urban
Male,Yes,3+,Graduate,No,701600,0,23500000,300,1,Rural
Female,Yes,1,Graduate,No,254000,641400,0,360,1,Semiurban
Male,No,3+,Graduate,No,335000,0,15200000,360,,Rural
Male,Yes,1,Graduate,No,292500,0,15000000,360,0,Semiurban
Male,Yes,3+,Graduate,Yes,750000,0,10500000,360,1,Urban
Female,No,1,Not Graduate,No,375400,236700,14100000,360,1,Urban
Male,Yes,3+,Not Graduate,No,268700,0,13000000,360,1,Semiurban
Female,Yes,0,Not Graduate,No,350700,314800,8400000,360,1,Rural
Female,Yes,2,Not Graduate,No,1294100,0,29700000,360,1,Semiurban
Male,Yes,0,Not Graduate,Yes,341700,0,7000000,360,1,Semiurban
Male,Yes,2,Not Graduate,No,175000,176200,21400000,360,1,Semiurban
Male,Yes,2,Graduate,,474200,390000,12000000,360,,Rural
Male,Yes,3+,Graduate,No,425800,0,41200000,360,1,Semiurban
Male,Yes,3+,Not Graduate,No,350000,83300,11200000,360,,Rural
Male,Yes,1,Graduate,No,210700,241600,39000000,360,1,Semiurban
Male,Yes,0,Graduate,No,433300,0,12600000,360,1,Urban
Female,Yes,0,Graduate,No,415000,0,9400000,360,1,Urban
Female,No,3+,Graduate,,566700,0,10800000,360,1,Urban
Male,No,1,Graduate,No,164700,151700,13300000,360,,Urban
Male,No,3+,Not Graduate,No,250000,156000,5900000,84,1,Semiurban
Male,Yes,0,Graduate,No,343600,0,10000000,360,1,Semiurban
Female,No,2,Graduate,No,375400,0,10400000,180,1,Semiurban
Female,Yes,0,Not Graduate,,318900,299900,15000000,,1,Rural
Male,Yes,0,Graduate,No,558300,0,11700000,360,1,Semiurban
Male,No,1,Graduate,No,470000,420000,14100000,360,1,Rural
Male,No,2,Graduate,No,400000,199800,4000000,360,0,Semiurban
,Yes,3+,Not Graduate,No,236200,0,39000000,240,1,Urban
Male,No,1,Graduate,No,350000,0,17600000,12,1,Semiurban
Male,No,3+,Not Graduate,No,2916700,271700,10000000,360,1,Rural
Male,Yes,3+,Graduate,No,341700,125000,13000000,180,1,Urban
Male,Yes,2,Graduate,No,350000,269000,11300000,360,1,Semiurban
Male,Yes,0,Graduate,No,553000,0,12200000,360,1,Semiurban
Female,Yes,2,Graduate,No,307300,29200,15200000,360,1,Rural
Male,No,0,Graduate,No,582300,240000,18800000,360,1,Urban
Male,Yes,1,Graduate,,333300,0,6800000,360,1,Rural
Male,Yes,0,Graduate,No,7252900,314800,8000000,360,,Urban
Female,Yes,3+,Graduate,No,400000,150000,13100000,360,0,Semiurban
Male,Yes,0,Graduate,No,241500,0,10000000,360,1,Semiurban
Female,Yes,3+,Graduate,,1351800,178800,14100000,360,1,Urban
Male,Yes,1,Graduate,No,306600,0,16500000,360,1,Rural
Female,Yes,1,Graduate,No,117300,135000,10800000,360,1,Semiurban
Male,No,3+,Graduate,No,366600,0,13000000,,,Rural
Male,Yes,0,Graduate,No,250000,0,41200000,360,0,Urban
Male,Yes,0,Not Graduate,,400000,0,13100000,360,1,Urban
Male,No,0,Graduate,No,401000,82000,10800000,360,,Rural
Male,Yes,1,Graduate,No,197200,0,15000000,360,1,Urban
Male,Yes,,Graduate,No,682500,266600,9900000,360,0,Rural
Male,Yes,3+,Not Graduate,No,350000,210800,10400000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,433300,0,18500000,360,1,Semiurban
Male,Yes,2,Not Graduate,No,448300,100000,6400000,360,0,Semiurban
Male,No,2,Graduate,No,215700,145600,14700000,360,1,Semiurban
Male,No,0,Graduate,No,315000,0,10800000,360,0,Semiurban
Male,Yes,1,Graduate,Yes,382900,0,13400000,360,1,Semiurban
Male,Yes,0,Graduate,No,401000,156000,10800000,360,1,Semiurban
Male,Yes,1,Not Graduate,No,505800,470000,13400000,360,1,Urban
Female,Yes,3+,Graduate,No,390000,396700,10900000,6,1,Urban
,Yes,0,Graduate,No,327100,0,12800000,180,1,Urban
Male,Yes,0,Graduate,No,550900,0,10800000,360,1,Urban
Male,No,2,Not Graduate,Yes,350000,0,9600000,360,1,Semiurban
Female,No,0,Graduate,No,222600,241600,11000000,360,1,Rural
Female,Yes,2,Graduate,No,783000,0,18500000,180,1,Rural
Male,Yes,1,Graduate,Yes,383300,314800,11700000,360,1,Urban
Male,Yes,1,Graduate,No,795000,199300,22500000,360,1,Semiurban
Male,No,0,Graduate,No,315900,1450700,10000000,360,1,Urban
Male,Yes,1,Graduate,No,318800,0,10800000,360,1,Urban
Female,No,0,Not Graduate,No,531400,229100,30000000,360,1,Urban
Female,Yes,2,Not Graduate,No,260000,0,18500000,360,1,Semiurban
Female,Yes,0,Graduate,No,286800,0,10900000,360,1,Urban
Male,No,,Graduate,No,1217300,0,13200000,360,1,Rural
Male,Yes,0,Graduate,No,401000,333800,7700000,180,0,Rural
Female,Yes,2,Graduate,No,175000,199800,18800000,360,1,Urban
Male,Yes,3+,Graduate,Yes,224100,434700,10800000,360,1,Rural
,No,2,Not Graduate,Yes,366700,0,9000000,180,1,Rural
Male,Yes,2,Graduate,Yes,1351800,216800,8400000,60,1,Urban
Male,No,1,Not Graduate,No,260000,151700,9900000,360,1,Urban
Female,Yes,0,Not Graduate,,383500,290000,6400000,360,,Rural
Female,Yes,0,Graduate,No,179200,0,12800000,360,0,Rural
Male,No,1,Graduate,No,383500,261900,11600000,360,1,Urban
Male,No,0,Graduate,No,428300,0,13500000,360,1,Urban
Male,No,0,Graduate,No,0,0,6000000,360,1,Semiurban
Female,Yes,0,Graduate,Yes,647800,510500,7600000,180,0,Semiurban
Male,Yes,2,Graduate,No,251300,0,8000000,300,0,Rural
Male,No,2,Graduate,No,117300,0,11900000,360,,Rural
Male,Yes,3+,Graduate,No,357100,425500,23200000,360,1,Urban
Female,Yes,0,Graduate,No,285800,0,15200000,360,1,Semiurban
Male,Yes,0,Graduate,No,222600,0,12500000,360,0,Rural
Male,Yes,0,Graduate,No,452300,0,8000000,360,1,Urban
Male,No,2,Graduate,No,385900,0,18500000,360,1,Rural
Male,Yes,0,Graduate,No,151600,0,4800000,360,1,Semiurban
Female,Yes,2,Graduate,No,558300,115200,12200000,120,0,Rural
Female,Yes,1,Graduate,Yes,250000,314800,11000000,360,1,Urban
Male,Yes,1,Graduate,No,164700,0,0,360,1,Semiurban
Female,No,0,Graduate,,616600,0,26000000,360,1,Rural
Male,Yes,0,Graduate,,233300,314800,14000000,360,1,Urban
,Yes,2,Not Graduate,No,395800,233300,6400000,360,0,Urban
Male,Yes,2,Not Graduate,No,222600,0,10200000,360,1,Semiurban
Male,Yes,1,Graduate,No,151600,0,12500000,360,1,Semiurban
Male,No,0,Graduate,No,500000,0,11400000,360,1,Rural
Male,Yes,1,Graduate,No,1498700,0,10800000,360,1,Semiurban
Female,No,0,Graduate,No,371900,29600,13000000,360,1,Semiurban
Male,No,3+,Graduate,No,474200,1166600,18800000,360,1,Urban
Female,Yes,1,Graduate,No,0,0,13000000,360,1,Urban
Female,Yes,1,Graduate,No,210100,0,11000000,360,1,Semiurban
Male,No,0,Graduate,No,57000,0,10000000,180,1,Semiurban
Male,Yes,0,Graduate,Yes,268700,0,8700000,360,1,Urban
Male,No,0,Not Graduate,No,57000,0,14100000,360,0,Urban
,Yes,0,Graduate,No,750000,0,17600000,360,0,Semiurban
Male,No,2,Graduate,No,1531200,0,11800000,360,1,Urban
,No,1,Not Graduate,No,296400,391600,10800000,360,1,Urban
Male,No,0,Graduate,No,350000,0,21400000,360,1,Semiurban
Male,No,2,Graduate,No,511900,299900,12600000,360,1,Semiurban
Female,No,0,Graduate,No,416600,0,2800000,360,0,Rural
Male,Yes,0,Graduate,No,378500,0,11700000,360,1,Urban
Male,Yes,0,Graduate,No,504100,475400,20000000,360,1,Urban
Male,Yes,,Graduate,No,408300,0,18500000,360,1,Urban
Male,Yes,2,Graduate,No,223100,0,18800000,360,0,Semiurban
Male,No,1,Not Graduate,,277300,0,12500000,360,1,Urban
Male,Yes,2,Not Graduate,No,411600,0,9000000,360,1,Rural
Female,No,0,Graduate,No,470900,201700,9600000,360,,Urban
,No,2,Graduate,No,522500,0,19700000,360,1,Urban
Female,Yes,1,Graduate,No,307400,54200,12400000,480,1,Urban
Male,Yes,0,Graduate,Yes,175000,0,10000000,360,0,Semiurban
Male,Yes,2,Graduate,No,188800,0,19900000,6,1,Urban
Male,Yes,0,Not Graduate,Yes,920000,0,13000000,360,1,Semiurban
Male,Yes,2,Graduate,No,340000,0,7900000,360,,Urban
Female,Yes,0,Graduate,No,426000,0,21300000,360,1,Urban
Female,No,,Graduate,No,416600,176000,14000000,360,1,Semiurban
Male,Yes,3+,Graduate,No,333300,0,10800000,360,1,Rural
Male,Yes,2,Graduate,No,682500,0,11000000,360,1,Semiurban
Male,No,3+,Not Graduate,,421300,138000,20800000,360,1,Urban
Male,Yes,,Graduate,No,341700,0,20000000,360,1,Semiurban
Female,Yes,2,Graduate,No,590000,0,11000000,12,1,Rural
Male,Yes,3+,Graduate,No,635600,357500,11400000,360,1,Rural
Male,No,3+,Graduate,No,357100,0,15000000,360,0,Urban
Male,No,2,Graduate,No,378500,0,10400000,360,,Semiurban
Male,No,0,Graduate,No,582300,0,12200000,360,1,Urban
,Yes,0,Graduate,,1000000,141100,16000000,360,0,Urban
Female,Yes,2,Graduate,No,870300,29600,6400000,84,1,Semiurban
,No,0,Graduate,No,253900,208800,6000000,360,,Urban
Female,No,3+,Graduate,No,351000,0,15700000,360,0,Rural
Male,Yes,0,Graduate,No,433300,0,15000000,360,0,Urban
Male,Yes,1,Not Graduate,No,7252900,0,11300000,360,1,Urban
Male,Yes,1,Graduate,No,433300,0,9400000,,1,Semiurban
Male,No,2,Graduate,No,566700,233300,7200000,360,0,Rural
Male,No,1,Not Graduate,No,363400,470000,18500000,360,1,Rural
Female,Yes,,Graduate,Yes,440200,138000,18700000,360,1,Semiurban
Male,No,0,Graduate,No,1600000,0,6500000,360,,Semiurban
Male,No,0,Graduate,No,2916700,0,10800000,360,1,Semiurban
Male,Yes,3+,Graduate,No,287500,0,20000000,360,1,Rural
Male,No,3+,Graduate,Yes,350000,0,13100000,360,1,Semiurban
Male,Yes,0,Graduate,No,223100,0,12300000,360,1,Urban
Male,No,0,Graduate,Yes,277900,0,10700000,360,1,Semiurban
Male,No,0,Not Graduate,No,402800,298800,18700000,360,1,Urban
Male,Yes,2,Graduate,Yes,538400,0,13500000,360,1,Urban
Male,Yes,0,Graduate,Yes,450000,0,0,360,1,Semiurban
Male,No,3+,Not Graduate,No,350700,0,10500000,360,1,Semiurban
Male,Yes,0,Graduate,Yes,279200,154100,18700000,360,1,Semiurban
Male,No,0,Graduate,No,164700,0,8300000,360,0,Urban
Male,Yes,0,Graduate,No,350000,176200,9000000,360,1,Urban
Male,Yes,2,Graduate,No,1498700,250000,10600000,360,1,Urban
Male,Yes,0,Graduate,No,255300,275500,12200000,180,1,Rural
Male,Yes,0,Not Graduate,Yes,362100,0,10000000,360,0,Semiurban
Male,No,2,Graduate,No,151600,0,15200000,360,1,Rural
Male,Yes,2,Graduate,No,412000,170700,8800000,360,0,Semiurban
Male,No,2,Graduate,Yes,375400,292500,18500000,360,1,Semiurban
Male,No,0,Graduate,No,254500,0,12300000,360,,Semiurban
Male,Yes,2,Graduate,No,216600,150000,12500000,360,,Rural
Male,Yes,2,Graduate,No,357900,0,10000000,360,1,Semiurban
Male,Yes,3+,Not Graduate,No,190000,263200,11000000,360,0,Semiurban
Male,No,0,Graduate,No,433300,0,18700000,360,1,Urban
Male,Yes,0,Graduate,No,289600,427500,17100000,60,0,Urban
Male,No,0,Graduate,No,357100,61800,12500000,180,1,Rural
Male,Yes,2,Graduate,No,260000,52800,14900000,6,0,Semiurban
Male,Yes,0,Graduate,No,292200,158500,10800000,360,1,Urban
Male,No,2,Not Graduate,No,470900,0,10400000,360,1,Urban
,No,3+,Graduate,No,380800,0,12500000,240,1,Semiurban
Male,Yes,0,Graduate,No,875000,233300,18700000,360,1,Semiurban
Female,Yes,3+,Not Graduate,No,350000,0,9000000,360,0,Semiurban
Female,Yes,1,Graduate,No,291800,0,7500000,180,1,Semiurban
Male,No,3+,Not Graduate,,203800,0,15200000,300,0,Rural
Male,Yes,1,Graduate,No,436400,151700,9400000,360,1,Rural
Male,No,0,Not Graduate,No,635600,294500,10500000,360,0,Urban
Male,No,1,Not Graduate,No,920000,0,15800000,,1,Rural
Male,Yes,1,Not Graduate,No,460900,216700,10000000,360,1,Semiurban
Male,Yes,1,Graduate,Yes,415800,160000,13800000,360,1,Rural
Male,No,,Graduate,Yes,512800,333800,15000000,360,1,Semiurban
Male,No,2,Graduate,No,378500,176000,12500000,360,,Urban
Male,Yes,0,Graduate,Yes,428300,121300,10000000,360,1,Urban
,Yes,3+,Graduate,No,433300,0,15200000,360,1,Semiurban
Male,Yes,3+,Not Graduate,No,352200,0,8000000,360,1,Urban
Male,No,3+,Graduate,Yes,236000,0,12000000,180,,Urban
Male,No,0,Graduate,No,266600,0,11000000,360,,Urban
Male,Yes,1,Graduate,No,159900,0,10000000,180,1,Urban
Male,Yes,0,Not Graduate,No,350000,0,12200000,360,0,Semiurban
Female,Yes,0,Graduate,No,540000,199300,25600000,360,1,Urban
Female,No,3+,Not Graduate,No,179200,0,7900000,360,1,Rural
Male,No,0,Graduate,No,308300,0,10900000,360,1,Semiurban
Male,No,0,Not Graduate,No,783000,0,10000000,360,0,Urban
Male,No,1,Not Graduate,No,366600,0,4600000,360,1,Semiurban
Male,No,1,Graduate,No,287500,358300,15700000,300,1,Semiurban
Female,No,0,Graduate,No,318800,0,10400000,180,1,Semiurban
Male,Yes,3+,Graduate,No,504100,366400,18000000,,1,Semiurban
Male,No,3+,Not Graduate,No,390000,210800,9900000,360,1,Semiurban
Female,No,,Graduate,No,250000,0,4000000,360,1,Semiurban
Male,Yes,0,Not Graduate,,400000,154200,10600000,360,1,Rural
Female,No,3+,Graduate,No,376700,0,14900000,360,1,Urban
Male,Yes,2,Not Graduate,No,255300,458300,11000000,360,,Urban
Male,Yes,0,Graduate,No,358300,154200,4900000,360,1,Rural
Female,Yes,1,Graduate,,216500,0,18000000,360,0,Semiurban
Male,No,0,Graduate,No,448300,75000,11000000,360,1,Urban
Female,No,0,Graduate,No,433300,0,20900000,360,1,Semiurban
Male,No,0,Graduate,Yes,362100,0,14700000,360,1,Semiurban
Male,Yes,0,Graduate,No,335000,0,16500000,360,0,Urban
Male,Yes,3+,Graduate,No,250000,82800,10800000,360,1,Rural
